id,predicted_price
6123600100,3781555.0
1112000035,3747799.2
3969300030,3814341.0
3969300030,3814341.0
7229900250,3765501.0
9331800580,3775011.5
2258500045,3789045.5
7225000045,3743505.5
4047200950,3770510.2
9407001790,3766855.0
9474700020,3815840.0
2228900270,3792480.0
7304300760,3777467.5
7686204675,3781821.8
6600400270,3749057.8
6600410480,3746638.0
7883603700,3782683.8
5560000680,3793822.0
4151800265,3834203.2
3888100043,3813024.5
1568100220,3788080.8
9197100101,3751554.0
1432400120,3739323.8
7585000110,3759745.5
6099400053,3777121.8
3330500335,3810650.8
5104200380,3761671.2
3192000085,3758075.0
7211340030,3803632.5
3438501860,3782795.8
923000270,3810247.2
2354300845,3797579.5
6632900354,3787568.0
5706200060,3813050.0
322059264,3735987.5
5101404555,3828298.8
723049197,3790155.0
9407111250,3754410.2
9536602080,3819502.8
2877102180,3786939.5
7974200765,3783849.2
2337300370,3755506.0
6413600290,3798869.0
6716700325,3787138.0
5364200477,3802098.2
1839910300,3760964.8
2973800030,3776235.5
3013300830,3773452.8
6145601810,3799702.2
7942601200,3791015.5
2028701075,3800213.2
1180008315,3780804.8
5230300210,3737391.5
3361400190,3769457.0
4435000520,3786040.2
6819100380,3784729.8
2122049096,3778317.8
1697000370,3763393.8
1721801025,3772913.0
8588000610,3769075.8
9828200762,3754976.0
5423500240,3736700.0
7007700030,3789656.2
796000235,3768256.5
6149700405,3770916.8
8024200625,3812210.0
5589300585,3769769.5
1705400350,3790881.5
1021049022,3777813.2
6888900115,3781583.8
3992700265,3809811.2
8651441750,3793699.0
3996900125,3813053.5
7278100665,3808456.2
369000690,3768012.0
3226049184,3796435.0
7203600550,3799137.0
795002190,3774673.0
4324500490,3765224.5
7147600220,3786289.5
7979900806,3852067.0
2426049079,3779038.5
7956300020,3733369.5
7888000390,3809716.8
2009001600,3842923.0
2520900301,3736892.5
1257202120,3802435.5
7338000150,3783914.2
952007055,3787019.0
1180005220,3758318.5
8121100015,3798876.2
3013300980,3782388.0
1922059010,3783470.5
795000620,3756308.5
7283900010,3818133.5
9310300211,3813093.5
4168000110,3781367.5
3368900084,3056123.5
7625703945,3793463.8
4239400840,3803298.8
2041000025,3777427.8
304000380,3773866.8
1782000160,3768493.5
4396000180,3778901.5
8805400090,3745537.5
1523049083,3797449.0
1112000125,3746423.5
7468900270,3763479.8
6817800330,3775375.0
2634500085,3752262.5
9423800030,3783856.5
1123049027,3789566.0
9222400565,3775061.8
13001215,3806223.2
3678900110,3763167.5
3333000775,3750491.8
6430500008,3787730.5
3013300968,3767854.0
1612500090,3755355.5
5100401468,3792425.8
4024100120,3796044.0
1665400165,3787651.0
7812801125,3762855.2
7950303270,3785004.2
4232901525,3740115.5
4206901505,3796257.8
8091600080,3750152.0
920069052,3778036.8
3972900215,3766948.5
7277100610,3776819.0
7950300670,3776768.8
3751600146,3816142.2
1160000255,3786441.0
2817100900,3799289.2
3755000120,3777881.8
1446400785,3765863.8
2624039114,3772999.5
2124700015,3780700.2
1088400190,3760638.2
1788900380,3802704.0
2113700025,3751418.2
8075400360,3789692.5
2892600056,3786036.8
3738900105,3802236.0
7809200055,3748950.5
2407000145,3806913.0
7133300675,3750363.0
3756600240,3764822.5
3750604417,3755678.0
3432501315,3830891.8
3996900295,3811890.0
8910500471,3785617.8
1026049036,3796623.5
1432600100,3777388.2
2524069072,3838535.0
9468200100,3772452.5
3834000720,3770377.2
6083000123,3775385.8
9828700900,3784029.8
4140900270,3831597.0
1920079039,3751811.8
3751604895,3748303.2
1604600227,3766901.8
87000213,3785574.5
4388000260,3810807.0
522059130,3742085.0
795001930,3796804.5
3330501645,3778274.5
1274500170,3791966.5
9209900335,3777165.0
3334000050,3807621.0
3626039028,3796949.2
7606200090,3788528.8
5253300173,3776981.2
1771000970,3784506.0
8857600490,3776923.5
1775500050,3804982.0
8827900015,3754356.5
1670400090,3759397.5
1771000430,3786556.5
162500030,3771103.8
1771000690,3783495.5
1568100380,3789678.0
8945300200,3750284.2
3024089057,3763397.2
3821200050,3780768.8
3277800845,3777406.2
3331001910,3763289.5
1422700040,3774795.5
3992700036,3808024.0
7399300420,3752230.5
7812801850,3797043.5
8731730710,3794791.8
3313600266,3768055.2
1526300015,3799753.0
8113101232,3775846.8
5279100675,3778717.8
7129300520,3755559.8
3204500340,3764901.5
3332000091,3801159.2
4363700200,3770312.5
5083100065,3739466.5
1432400335,3744951.8
943100262,3773485.2
6117502455,3816771.8
1231001115,3792545.0
3307700405,3848743.8
7297700055,3757562.5
5245600105,3766266.0
254000695,3794129.5
1005000240,3769061.5
121059007,3793467.5
898000200,3783899.8
6844702690,3798369.0
179003055,3790025.0
6131600240,3785802.0
7972601995,3761370.0
2923039243,3782463.8
1023089096,3788528.8
6629300120,3828276.8
3298700941,3778490.8
1591000015,3753250.2
1788800910,3785553.0
6052401215,3801841.0
8128700005,3778552.0
3830210020,3772873.5
5528600050,3768245.5
2917200615,3813010.0
9109000050,3804147.5
2960900040,3795407.0
7568700175,3761083.0
1096100010,3785986.0
3959400135,3765282.0
3214200070,3788225.2
7452500315,3770341.2
2206700295,3780624.5
3624039074,3753218.0
6411600113,3803378.5
6713700025,3809927.5
8146100610,3783044.5
1797500530,3795436.0
3013300409,3761571.0
1566100400,3842336.8
7227501190,3770895.0
4013800206,3725370.8
3021059155,3811563.0
7905200205,3778274.5
7334401000,3770373.8
6430500219,3785336.2
8146100095,3779543.0
3392100050,3771779.8
2660500365,3787430.5
9558200210,3788445.8
6300000320,3784498.8
2391601010,3807799.0
8651430370,3777467.5
2207100740,3819291.5
8698600395,3758888.5
7893207490,3804760.8
2695600130,3774036.0
7983200060,3803850.0
259601010,3759756.0
2624049103,3770492.2
290000075,3805903.8
3293700221,3825820.5
1529300160,3773744.2
3271301175,3794864.0
6381500635,3775184.2
4222000320,3778426.0
6151800486,3784592.8
2722059013,3747073.8
3904100035,3766424.0
4363700304,3784654.0
856000255,3825120.0
3298200790,3782637.0
9477201470,3813082.8
7686202580,3764628.5
9512501400,3803578.0
9493200010,3781969.8
1432701230,3738774.8
3392100140,3775508.2
9417400110,3769183.8
8029200190,3813235.5
1781500385,3750906.5
3013300017,3780033.2
1775920350,3769205.2
1099600090,3810807.0
1020069017,3781006.8
7849200861,3794278.0
2626119062,3781684.8
3585220070,3816437.0
621069102,3799720.5
2976800796,3740565.0
3537900180,3818931.0
1775800710,3778166.5
3885805300,3793572.2
1771110070,3056024.5
7214400005,3796319.2
5347200175,3788041.0
4051100390,3780332.5
9842300036,3765203.0
3343901188,3798629.8
100100050,3778404.2
1682000160,3705493.0
5000500055,3741228.5
475000510,3806662.5
5536100010,3805722.5
1133000036,3763293.2
6817810310,3776675.0
6431500283,3802805.5
1138010530,3835117.5
3205000310,3772463.2
6450303785,3804321.8
2205700405,3791536.0
6600410170,3742538.2
8807810090,3787864.0
1720069029,3763968.0
826069002,3752878.0
421000455,3747363.2
4077800593,3811126.8
3356403400,3735859.2
8864000970,3785033.0
7802900380,3794335.8
7655900038,3775011.5
8658303065,3756767.0
9407101900,3764319.8
7978800621,3780786.8
3995700220,3821783.8
414100630,3770823.2
2720000120,3798166.2
5634500891,3842923.0
1370804430,3776743.5
7340600845,3828839.0
3972900195,3754109.5
650000030,3787192.2
2618300350,3752090.8
1771000760,3769845.0
6150700264,3794676.0
1250201175,3760200.8
7100000250,3770988.5
1839500065,3787614.8
2788400315,3836577.0
1446401290,3768324.8
4202400078,3794737.5
9277200180,3771600.0
3034200426,3776156.5
3578401770,3798782.0
4202400078,3794737.5
3026079031,3792046.0
3223069019,3748814.5
106000395,3785589.0
9477201060,3745419.8
6021502070,3791811.0
4151800195,3824977.8
5412300410,3749576.0
2201500555,3790021.2
422049178,3764158.2
7923700030,3796055.0
9376301180,3781028.5
4024700100,3742713.2
100600320,3780336.0
6381500450,3787474.0
293000145,3783495.5
1266200015,3798514.0
7135300046,3755928.8
8024200010,3820034.5
522059172,3763767.0
6151800612,3755678.0
1454100267,3794871.5
522059189,3769500.0
6600400260,3744077.0
1566100010,3831684.8
6713700155,3762995.2
2917200365,3791116.5
1310800090,3768867.5
3179100720,3782738.0
9250900095,3759720.2
1072100085,3774464.2
1447600410,3764140.2
2597800010,3739045.8
4443800385,3768738.0
8945300090,3760014.2
3300701170,3775857.5
4427100130,3813926.5
6141100320,3800318.5
1601600195,3777568.2
6378500105,3770762.0
5515600075,3819961.8
7518504291,3776459.0
1074100020,3785560.0
5273200080,3793091.2
6751300375,3839999.5
6116500366,3815778.2
225039049,3779781.0
3055800020,3787607.5
6184700100,3773780.2
5379802650,3777763.0
8118600025,3762525.2
7640400250,3829438.0
3380900125,3789258.8
3210400060,3767157.0
7696620100,3766636.0
1431700210,3759996.5
2770601734,3800586.5
7889600190,3777388.2
6052400975,3747649.2
9407000230,3790910.5
5315100393,3806945.8
8718500665,3828094.2
2212200090,3763124.5
1853200080,3788435.0
8058500005,3817594.5
4443800785,3801598.0
7857001225,3763433.2
751000080,3802508.0
3834000400,3767667.0
6600400090,3771283.5
3126049107,3776923.5
871000155,3783322.5
1163400070,3794430.0
4365700130,3778209.8
7788400180,3774820.5
4168100020,3788099.0
643000110,3777561.2
6141100255,3811788.2
9367200205,3803770.2
8118600155,3794364.8
5245600120,3772200.8
271200130,3779600.8
2788400090,3797076.0
5490210200,3786477.2
7893804845,3796315.8
3750605247,3757834.8
714000155,3809273.5
1433100010,3775601.8
3826000560,3779806.2
7937600010,3761212.2
6145601000,3809789.5
2013802060,3821791.0
2695600410,3777662.0
4027700466,3778116.0
185000161,3772269.0
6713700100,3776559.8
9297301065,3790610.5
5249802460,3773470.8
1782000130,3784127.0
6414100026,3810338.2
3023039066,3835746.5
1217000340,3771607.2
5700002165,3801163.0
3325069064,3825984.8
4364700730,3764883.5
3626039299,3814526.5
9320500080,3808590.8
2596400050,3832624.0
8638500170,3781356.5
1498304065,3798267.5
3205500160,3770657.8
3325069025,3813864.5
1005000220,3770859.0
3649100031,3767846.8
1423910670,3753916.2
257000037,3770790.8
6821101895,3782330.2
2629600016,3811243.0
7899800586,3764851.0
3812400455,3784166.8
7577700061,3809713.2
1624049228,3792006.2
3031200230,3793033.2
6052400175,3762930.8
7792000025,3791586.8
3076500830,3787614.8
2734100395,3750423.8
1498302774,3781093.2
4302200336,3765052.2
1951100100,3756007.5
3204300610,3804786.0
7750500120,3778649.2
2225079030,3810182.0
4083800555,3773542.8
8850000180,3777809.8
7283900036,3791698.8
2610100020,3752284.0
6819100080,3777856.5
7950302345,3754066.5
7883605915,3812130.0
2191600780,3797869.2
5144000036,3829153.2
7936000252,3795233.2
7010701016,3791142.0
1781500180,3754195.5
1922059401,3745376.8
2407000405,3789562.2
6021503740,3780307.2
7942601155,3796297.5
7883604065,3737765.8
5666300010,3782027.5
5244800695,3798593.5
7129302095,3765537.0
173000025,3824678.8
5006000170,3773114.5
3432500210,3837524.8
2626119028,3816273.2
3626039268,3782528.8
6450304130,3798767.5
952004570,3800883.8
7846700850,3823825.2
7950304075,3758928.0
8658303080,3758358.0
9551201295,3807181.8
6163900981,3779038.5
2826049165,3790863.5
2241700075,3738985.0
1231000310,3803153.5
4025300285,3830300.0
2051200506,3780833.8
7518505160,3786448.2
2113700205,3750971.0
3878900525,3763494.2
5589300370,3771625.2
4365200895,3782492.8
7132300550,3784018.8
917000300,3811344.8
6798100070,3801732.0
1972202320,3795856.0
3581000340,3748882.5
5100402764,3773506.8
9161100795,3796008.0
1951600240,3798267.5
3336002215,3808590.8
3438501100,3761427.5
7224500300,3793641.0
420000085,3770053.8
2586800270,3791637.2
6303400965,3772175.5
7436000205,3789255.0
7518505910,3772837.5
2919201095,3801775.5
4319200620,3743941.2
2760200050,3785314.5
6841700070,3808416.2
7889602020,3766111.5
7304300906,3788380.8
3210200395,3855051.0
5727500102,3787867.8
4463400195,3750080.5
2224700136,3764140.2
2767603160,3779017.0
9828201725,3782849.8
324000530,3794104.2
7883603190,3764004.0
3332000615,3782160.8
2827100070,3791254.0
194000575,3800550.2
5408100035,3832532.5
6200017,3784625.2
8649400790,3782211.2
4435000705,3764459.8
7550801170,3793214.2
3362400615,3783899.8
1001200035,3786889.0
3908100020,3808282.0
6690500060,3782824.5
3797000745,3793677.2
3034200516,3749583.2
2596300035,3767717.5
7519000580,3781742.5
2475900565,3766593.0
40000553,3764187.0
1073100065,3786260.5
9551201560,3804017.0
1844500025,3781652.2
9276200190,3788323.0
4427100105,3789450.2
1138000450,3825116.5
7550801225,3793974.0
2061100435,3777503.5
4083301120,3785256.8
9547201155,3802432.0
5210200081,3806978.2
2291400566,3810429.0
8151601190,3756072.0
2114700530,3754020.0
1794500360,3800347.5
9828201020,3787445.0
3336000170,3767257.5
3121059033,3794694.0
2461900850,3777287.5
1352300120,3775249.0
7231501665,3787405.2
2555900030,3782655.0
809001070,3817758.5
4083301645,3798854.5
9164100125,3755567.0
2460900020,3777838.5
9828700235,3786304.0
7518508625,3780112.5
7283900551,3827094.0
9169100130,3784264.2
7129300175,3793427.5
623049185,3757541.0
985001321,3801210.0
4338800600,3766118.8
5101406441,3822082.5
6865200140,3786325.5
1695900060,3792498.0
7518507330,3796326.5
6431000005,3758874.2
9828702120,3769377.8
1930300190,3784924.8
798000535,3722664.5
7518500885,3796956.5
5100401160,3808187.5
5249801440,3793626.5
9550200370,3799238.5
4237901250,3860116.8
9164100105,3763853.0
1238500281,3826546.8
4319200505,3802870.8
6141100330,3794245.2
4222310010,3772452.5
2881700046,3775774.8
6840701095,3817288.8
318900080,3767954.5
6840701100,3815396.2
1556200205,3794162.0
1725800280,3757189.8
3438503120,3769147.8
1279300085,3766704.2
357000025,3768141.5
9218400088,3777878.2
1962200435,3802888.8
7387500195,3786643.2
6840701125,3808950.2
4006000423,3727346.8
5605000440,3828178.2
3353404510,3794487.8
1922059046,3765328.8
2025049064,3800159.0
5589300435,3796457.0
1250202660,3783217.8
3101500090,3759684.5
6003000851,3763368.5
3869900146,3769011.2
5100400251,3798876.2
345700040,3801315.2
1352300315,3786943.0
7548300425,3776271.8
4239400740,3787586.0
9272202260,3799137.0
7203102140,3755703.0
4232902615,3769909.8
7304300905,3783990.0
3856902250,3750320.0
7658600025,3784654.0
862000020,3863155.0
2883200775,3751307.2
7228500425,3808681.5
7905200147,3759412.0
2895110062,3769467.8
6381501636,3799977.8
1337801060,3864220.0
7234600851,3785527.5
8151600590,3775000.5
9272201385,3822833.5
809001525,3791362.5
7853310150,3821648.8
8843900396,3784614.2
4013800131,3788073.5
1556200005,3768623.0
6749700004,3770190.2
7589700055,3798303.8
7899800890,3818322.8
2877102495,3785332.8
2749600095,3777114.5
4060000290,3764844.0
7899800045,3763612.5
993002325,3786939.5
3438503426,3755842.8
2329700440,3794122.2
9818700430,3780004.5
3751600176,3763530.0
425200205,3760032.2
6152900273,3786686.5
514500235,3817456.2
7920100083,3775396.5
1324079085,3798492.2
2770606915,3788995.0
3438500796,3809142.8
3438500798,3813933.8
9284801100,3762105.5
248000240,3805272.2
2121000250,3753887.5
4406000390,3781977.0
16000015,3739373.8
3972900735,3759845.8
579000550,3789146.8
9276200850,3793243.2
1205000215,3776088.0
2203500140,3805693.2
5515600088,3779290.8
1794500695,3795848.8
8074200100,3773283.8
2207200635,3805475.5
5630500005,3829131.2
7348200115,3766061.2
1269200150,3835183.2
4235401055,3790787.8
1023059190,3807043.8
4038300010,3809535.2
1771100130,3056132.2
825049073,3756129.2
1387301730,3785473.5
723049448,3801253.5
5101404698,3811344.8
8651402750,3781309.8
4040800260,3804695.5
3336000296,3759691.5
6071800480,3789511.8
9550200225,3827751.0
2570300090,3794169.2
8820902905,3765935.5
7888200240,3793008.0
5076700025,3815898.2
4331400190,3790914.2
3791500050,3794556.5
3204800330,3797355.0
7376300060,3833143.0
6844701680,3841376.8
7957600025,3810876.0
8732000390,3777604.5
7974200937,3780833.8
4023500990,3056406.2
3388000640,3757913.5
1246700136,3782081.5
7696600240,3748593.0
7893207925,3781410.8
8718500075,3828729.5
1842200040,3799267.5
8899000310,3746634.2
6624010010,3787564.2
8899000140,3745194.8
5470100220,3751235.8
3226049054,3772463.2
4037000065,3796837.0
1124000010,3828331.5
1775900220,3788062.8
9209900315,3778217.0
422049203,3760505.5
1796100140,3770995.8
2968801240,3766108.0
9169600135,3799832.8
5566100145,3794610.8
7696610270,3806433.8
9353300600,3825277.0
3509600070,3783120.5
9542900190,3780083.8
727500030,3809982.0
1630700276,3789316.5
2023049245,3764255.2
2174503441,3782867.8
2767602141,3776116.8
1524079088,3753157.2
8099200030,3761047.2
854000165,3779399.0
5029450100,3757899.2
7304301010,3791449.2
5029450110,3756638.0
2599200830,3742017.2
7019000050,3777319.8
322059097,3781656.0
8645501330,3804459.5
8945100320,3764862.0
1432400525,3779146.5
4292300024,3796424.2
2206900065,3793315.5
5361700020,3795653.2
524069049,3807000.0
7984400050,3797760.5
1421069117,3756079.0
2523039278,3788774.5
7202000220,3763239.2
8830400135,3772485.0
7979900210,3797123.0
3306200230,3807337.8
9500900110,3749780.0
8087800020,3797275.2
2492200435,3813191.8
4222500020,3763817.2
5595900355,3809215.5
4427100025,3773931.5
4427100030,3778044.0
7334400070,3802120.0
4038300070,3805109.0
2493200015,3747921.0
5029450200,3761563.8
7697100030,3809695.0
7979900126,3813406.2
9286750100,3763587.5
3378100100,3818694.2
4036800580,3795899.2
2372800100,3793348.0
1722059222,3763878.2
6145601995,3791500.0
1312200080,3766891.0
4337000200,3749751.2
8039900130,3776120.5
3751600635,3820814.2
2207100165,3801217.2
320069049,3784852.5
4222300040,3749168.5
1826049408,3792968.2
273900030,3780080.2
3876100310,3764463.5
898000220,3766345.0
3176100110,3814996.0
1523069022,3799510.2
3275800050,3781933.5
8642600090,3789287.5
7663700783,3801376.8
1561600025,3826970.0
254000075,3785217.0
1105000780,3780339.8
2770604665,3775429.0
5450300010,3838806.0
1523059105,3790574.2
4197400043,3824627.5
8718500610,3781071.8
3222059007,3764678.8
8142000080,3825295.2
3380900160,3796109.2
3025059089,3838725.5
217500015,3809709.5
9169600110,3784361.8
2391600735,3822932.0
3024079057,3768044.5
2412100025,3776156.5
5273200060,3798633.5
5151600170,3832682.5
7522500005,3778159.2
326069132,3783059.0
7129302800,3780797.5
2946002140,3780206.2
3410600100,3802160.0
9421500160,3812671.8
1320069223,3792194.2
2205500540,3821069.5
2946000590,3772841.0
405100165,3845005.2
3205100080,3789049.0
4036800910,3820300.5
8643000190,3754603.5
7229900005,3811381.2
2422059111,3778000.8
5209200010,3786325.5
2916200065,3828999.8
2787000040,3821667.0
3459100300,3752967.5
287000110,3790523.8
7203000200,3772747.5
8564500240,3786318.2
2953000250,3786441.0
2337000150,3767430.0
3810000860,3757010.5
4171200025,3746527.2
5151600340,3800561.2
2848700095,3774860.2
2883200875,3764757.8
42000127,3830661.5
3271300155,3808271.0
6151800080,3772585.8
3800008,3789186.5
9282801720,3742177.8
3750603685,3743734.0
3294700421,3754675.2
1061500360,3795881.2
1311200460,3769528.8
1311400350,3769823.5
3959401284,3762636.5
8113101670,3791044.2
4053200410,3809506.0
3585300365,3816058.5
923000120,3823023.0
6117500955,3798050.2
1839500115,3772420.2
4315701163,3827736.5
1591600527,3812319.0
6117501755,3793380.5
4019301205,3054142.5
1245001820,3801848.0
3824100211,3751747.2
1321059097,3800677.2
868000175,3807548.5
5103900015,3803603.5
5113400364,3771114.5
2484700015,3790780.5
7173700518,3779013.2
1789800020,3779788.2
686900010,3828959.5
9324800450,3809281.0
269000030,3770772.8
7177300090,3779215.0
3530470190,3768500.8
2026079055,3812690.0
9834200390,3807559.2
7234601221,3790838.2
7132300695,3765368.2
1773101020,3797735.2
1425059145,3845500.5
2560803085,3738204.2
7550800195,3824985.0
1163400020,3742645.2
8121100395,3796065.8
8604900017,3804459.5
6852700476,3806753.2
1370803730,3797583.0
3277801640,3791876.0
8857600680,3747981.5
9412900045,3795685.8
9522100375,3813075.5
421000285,3756820.8
923000413,3804778.8
9283800050,3810629.0
9521100880,3803832.0
9834200165,3786993.5
446000010,3784192.0
7015200790,3780379.5
7888400500,3781266.5
126039252,3825714.8
7888100240,3799593.5
9269200786,3777626.0
5561401530,3767897.0
7409700215,3780293.0
6788201440,3831315.5
1778500015,3791796.5
1133000100,3816495.2
1471701780,3811952.0
6398000191,3799448.8
2822059091,3762098.2
4443801495,3794003.0
985001266,3766733.0
2652500285,3781079.0
5700001100,3798151.8
2771604640,3757756.0
1471700410,3798311.0
2926049086,3789396.0
844000375,3810887.0
3959400345,3788388.0
4310702775,3779218.8
2591010290,3815712.8
2349300069,3772618.0
5393600509,3771715.0
7011201106,3771902.2
1773100275,3785950.0
8641500280,3811246.8
5347200162,3784415.8
9828702055,3753973.5
4083306616,3832741.0
4358700164,3843810.0
5061300030,3762127.0
4340610040,3790335.8
4051150070,3788370.0
3057000400,3800448.8
8728100781,3748146.0
1105000373,3772837.5
8835210130,3809033.8
8835220200,3794817.0
